Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,Region,State,City,Category,Sub_Category,Product_Name,Quantity,Discount,Sales,Profit,Shipping_Days,Year,Month_Number,Month_Name,Quarter
363,ORD-000363,2023-09-13,2023-09-16,Standard Class,CUST-0793,Customer 0793,Home Office,India,Asia,Maharashtra,Bengaluru,Office Supplies,Supplies,Office Supplies Kit,2,0.0,94.66,19.69,3,2023,9,September,Q3
364,ORD-000364,2023-11-19,2023-11-24,Standard Class,CUST-0806,Customer 0806,Consumer,United States,North America,Illinois,New York,Technology,Machines,Desktop Computer,3,0.05,2737.35,410.68,5,2023,11,November,Q4
365,ORD-000365,2023-05-08,2023-05-09,Same Day,CUST-0251,Customer 0251,Corporate,Spain,Europe,Catalonia,Berlin,Furniture,Bookcases,Office Bookcase,1,0.2,205.01,3.6,1,2023,5,May,Q2
366,ORD-000366,2023-01-18,2023-01-23,Standard Class,CUST-1349,Customer 1349,Corporate,United States,North America,Florida,Los Angeles,Office Supplies,Appliances,Printer,3,0.0,1247.02,171.79,5,2023,1,January,Q1
367,ORD-000367,2024-07-19,2024-07-23,Second Class,CUST-1740,Customer 1740,Consumer,Spain,Europe,Andalusia,Los Angeles,Technology,Machines,Desktop Computer,4,0.1,3782.07,513.66,4,2024,7,July,Q3
368,ORD-000368,2024-07-23,2024-07-26,Standard Class,CUST-1073,Customer 1073,Corporate,United States,North America,Illinois,Bengaluru,Technology,Phones,Smartphone,3,0.25,1977.61,62.33,3,2024,7,July,Q3
369,ORD-000369,2023-11-19,2023-11-20,First Class,CUST-0029,Customer 0029,Consumer,Australia,Oceania,Western Australia,Los Angeles,Office Supplies,Binders,Premium Binder,4,0.1,124.67,4.48,1,2023,11,November,Q4
370,ORD-000370,2024-11-16,2024-11-18,Second Class,CUST-0958,Customer 0958,Corporate,United Kingdom,Europe,England,Los Angeles,Technology,Copiers,Laser Copier,1,0.05,865.31,122.07,2,2024,11,November,Q4
371,ORD-000371,2024-09-17,2024-09-21,Second Class,CUST-0682,Customer 0682,Corporate,Spain,Europe,Andalusia,São Paulo,Office Supplies,Envelopes,Business Envelopes,6,0.15,116.42,0.77,4,2024,9,September,Q3
372,ORD-000372,2023-10-15,2023-10-19,Second Class,CUST-1302,Customer 1302,Corporate,France,Europe,Île-de-France,Tokyo,Office Supplies,Storage,Storage Box,7,0.2,548.73,2.23,4,2023,10,October,Q4
373,ORD-000373,2024-10-24,2024-10-30,Standard Class,CUST-0251,Customer 0251,Consumer,India,Asia,Karnataka,Madrid,Technology,Accessories,Wireless Keyboard,4,0.1,238.1,24.7,6,2024,10,October,Q4
374,ORD-000374,2024-09-30,2024-10-02,First Class,CUST-1512,Customer 1512,Consumer,United States,North America,California,Sydney,Office Supplies,Paper,Copy Paper,6,0.2,197.33,3.24,2,2024,9,September,Q3
375,ORD-000375,2023-06-04,2023-06-10,Standard Class,CUST-1631,Customer 1631,Corporate,India,Asia,Delhi,Berlin,Office Supplies,Storage,Storage Box,1,0.1,73.14,2.79,6,2023,6,June,Q2
376,ORD-000376,2024-05-04,2024-05-09,Standard Class,CUST-1840,Customer 1840,Home Office,United States,North America,New York,Shanghai,Office Supplies,Supplies,Office Supplies Kit,5,0.2,261.05,12.16,5,2024,5,May,Q2
377,ORD-000377,2024-01-21,2024-01-27,Standard Class,CUST-1564,Customer 1564,Home Office,China,Asia,Zhejiang,Tokyo,Office Supplies,Envelopes,Business Envelopes,1,0.25,23.38,-69.66,6,2024,1,January,Q1
378,ORD-000378,2023-04-14,2023-04-17,Standard Class,CUST-1263,Customer 1263,Consumer,China,Asia,Beijing,São Paulo,Furniture,Bookcases,Office Bookcase,2,0.1,350.69,22.38,3,2023,4,April,Q2
379,ORD-000379,2024-01-28,2024-01-31,Second Class,CUST-0151,Customer 0151,Corporate,Mexico,North America,Nuevo León,Toronto,Office Supplies,Fasteners,Fastener Pack,2,0.1,26.34,10.99,3,2024,1,January,Q1
380,ORD-000380,2023-09-03,2023-09-06,Second Class,CUST-0565,Customer 0565,Consumer,United States,North America,Illinois,London,Furniture,Chairs,Ergonomic Office Chair,3,0.1,710.59,85.18,3,2023,9,September,Q3
381,ORD-000381,2023-06-25,2023-07-01,Standard Class,CUST-1013,Customer 1013,Consumer,Mexico,North America,Jalisco,Mumbai,Technology,Accessories,Wireless Keyboard,2,0.15,155.06,3.18,6,2023,6,June,Q2
382,ORD-000382,2023-02-08,2023-02-12,Second Class,CUST-1006,Customer 1006,Corporate,Australia,Oceania,New South Wales,Sydney,Office Supplies,Supplies,Office Supplies Kit,4,0.2,261.33,-6.12,4,2023,2,February,Q1
383,ORD-000383,2024-04-21,2024-04-26,Standard Class,CUST-0882,Customer 0882,Home Office,Japan,Asia,Tokyo,Melbourne,Technology,Copiers,Laser Copier,2,0.0,1920.91,321.46,5,2024,4,April,Q2
384,ORD-000384,2024-11-12,2024-11-14,First Class,CUST-1407,Customer 1407,Home Office,Canada,North America,Alberta,Mumbai,Furniture,Chairs,Ergonomic Office Chair,6,0.15,1705.01,139.84,2,2024,11,November,Q4
385,ORD-000385,2024-06-21,2024-06-25,Second Class,CUST-0383,Customer 0383,Corporate,Canada,North America,British Columbia,London,Furniture,Tables,Conference Table,4,0.15,1290.34,93.58,4,2024,6,June,Q2
386,ORD-000386,2024-02-12,2024-02-15,Second Class,CUST-0784,Customer 0784,Consumer,India,Asia,Delhi,Tokyo,Office Supplies,Storage,Storage Box,2,0.15,189.18,4.13,3,2024,2,February,Q1
387,ORD-000387,2024-06-08,2024-06-12,Standard Class,CUST-1980,Customer 1980,Corporate,Spain,Europe,Madrid,São Paulo,Technology,Copiers,Laser Copier,2,0.15,1636.39,161.94,4,2024,6,June,Q2
388,ORD-000388,2024-05-20,2024-05-23,Standard Class,CUST-1576,Customer 1576,Consumer,United States,North America,Florida,Bengaluru,Office Supplies,Labels,Address Labels,6,0.0,119.22,23.11,3,2024,5,May,Q2
389,ORD-000389,2023-02-05,2023-02-08,Standard Class,CUST-0119,Customer 0119,Consumer,Australia,Oceania,Queensland,Tokyo,Furniture,Furnishings,Office Desk Lamp,2,0.05,147.13,11.96,3,2023,2,February,Q1
390,ORD-000390,2024-11-15,2024-11-19,Second Class,CUST-0865,Customer 0865,Consumer,Brazil,South America,Minas Gerais,Shanghai,Furniture,Tables,Conference Table,3,0.15,998.86,91.76,4,2024,11,November,Q4
391,ORD-000391,2023-01-20,2023-01-23,Second Class,CUST-0551,Customer 0551,Home Office,United States,North America,Texas,London,Office Supplies,Art,Art Set,4,0.25,165.98,-9.83,3,2023,1,January,Q1
392,ORD-000392,2023-11-17,2023-11-24,Standard Class,CUST-0068,Customer 0068,Home Office,United States,North America,California,Paris,Office Supplies,Appliances,Printer,2,0.0,775.71,98.58,7,2023,11,November,Q4
393,ORD-000393,2024-05-26,2024-06-02,Standard Class,CUST-1798,Customer 1798,Consumer,Australia,Oceania,Victoria,Madrid,Technology,Phones,Smartphone,2,0.1,1450.15,157.65,7,2024,5,May,Q2
394,ORD-000394,2024-02-04,2024-02-04,Same Day,CUST-1327,Customer 1327,Consumer,Australia,Oceania,Victoria,Tokyo,Furniture,Furnishings,Office Desk Lamp,3,0.15,244.38,-80.14,0,2024,2,February,Q1
395,ORD-000395,2024-10-15,2024-10-18,Standard Class,CUST-1163,Customer 1163,Corporate,Brazil,South America,São Paulo,Delhi,Office Supplies,Labels,Address Labels,2,0.15,34.42,4.68,3,2024,10,October,Q4
396,ORD-000396,2024-04-15,2024-04-17,Second Class,CUST-1802,Customer 1802,Corporate,Canada,North America,Quebec,Berlin,Office Supplies,Paper,Copy Paper,2,0.1,64.67,-3.18,2,2024,4,April,Q2
397,ORD-000397,2023-05-23,2023-05-24,First Class,CUST-0287,Customer 0287,Corporate,Mexico,North America,Nuevo León,Sydney,Technology,Accessories,Wireless Keyboard,1,0.0,58.5,-5.33,1,2023,5,May,Q2
398,ORD-000398,2023-04-02,2023-04-05,Second Class,CUST-1863,Customer 1863,Home Office,Japan,Asia,Kanagawa,Paris,Office Supplies,Paper,Copy Paper,2,0.15,75.04,-14.5,3,2023,4,April,Q2
399,ORD-000399,2023-12-20,2023-12-23,Second Class,CUST-0398,Customer 0398,Corporate,India,Asia,Karnataka,Berlin,Furniture,Tables,Conference Table,2,0.15,832.19,57.74,3,2023,12,December,Q4
400,ORD-000400,2024-12-27,2024-12-29,Second Class,CUST-0630,Customer 0630,Consumer,Canada,North America,Ontario,Los Angeles,Office Supplies,Art,Art Set,8,0.15,309.78,7.21,2,2024,12,December,Q4
401,ORD-000401,2023-02-20,2023-02-26,Standard Class,CUST-1211,Customer 1211,Corporate,Brazil,South America,São Paulo,Tokyo,Technology,Machines,Desktop Computer,3,0.15,3269.8,356.96,6,2023,2,February,Q1
402,ORD-000402,2024-10-26,2024-11-01,Standard Class,CUST-0390,Customer 0390,Consumer,United States,North America,Illinois,Toronto,Office Supplies,Supplies,Office Supplies Kit,5,0.05,241.7,17.74,6,2024,10,October,Q4
403,ORD-000403,2024-11-28,2024-12-03,Standard Class,CUST-0485,Customer 0485,Home Office,Canada,North America,Ontario,Bengaluru,Office Supplies,Labels,Address Labels,1,0.3,17.72,-0.05,5,2024,11,November,Q4
404,ORD-000404,2024-07-28,2024-07-31,Standard Class,CUST-0826,Customer 0826,Consumer,United Kingdom,Europe,Northern Ireland,Tokyo,Office Supplies,Paper,Copy Paper,1,0.15,30.91,-1.57,3,2024,7,July,Q3
405,ORD-000405,2023-07-09,2023-07-14,Standard Class,CUST-1652,Customer 1652,Consumer,China,Asia,Jiangsu,Madrid,Office Supplies,Art,Art Set,5,0.1,183.35,-0.99,5,2023,7,July,Q3
406,ORD-000406,2023-05-05,2023-05-07,First Class,CUST-1903,Customer 1903,Home Office,United States,North America,California,Los Angeles,Furniture,Chairs,Ergonomic Office Chair,4,0.25,877.61,34.83,2,2023,5,May,Q2
407,ORD-000407,2023-05-30,2023-06-02,Second Class,CUST-1554,Customer 1554,Consumer,Japan,Asia,Kanagawa,New York,Furniture,Bookcases,Office Bookcase,1,0.2,188.49,4.52,3,2023,5,May,Q2
408,ORD-000408,2023-11-10,2023-11-15,Standard Class,CUST-0033,Customer 0033,Corporate,Germany,Europe,Bavaria,Bengaluru,Office Supplies,Paper,Copy Paper,2,0.15,69.06,7.34,5,2023,11,November,Q4
409,ORD-000409,2024-07-23,2024-07-27,Standard Class,CUST-0926,Customer 0926,Home Office,Brazil,South America,Rio de Janeiro,Toronto,Technology,Copiers,Laser Copier,3,0.1,2285.63,252.5,4,2024,7,July,Q3
410,ORD-000410,2023-12-08,2023-12-12,Standard Class,CUST-1620,Customer 1620,Consumer,France,Europe,Nouvelle-Aquitaine,Paris,Furniture,Furnishings,Office Desk Lamp,6,0.1,403.25,23.09,4,2023,12,December,Q4
411,ORD-000411,2023-11-01,2023-11-03,First Class,CUST-0476,Customer 0476,Home Office,Spain,Europe,Madrid,New York,Office Supplies,Appliances,Printer,1,0.05,362.21,28.76,2,2023,11,November,Q4
412,ORD-000412,2024-11-22,2024-11-25,Standard Class,CUST-0875,Customer 0875,Corporate,France,Europe,Nouvelle-Aquitaine,Los Angeles,Technology,Accessories,USB-C Hub,4,0.0,357.22,44.54,3,2024,11,November,Q4
413,ORD-000413,2024-11-12,2024-11-16,Standard Class,CUST-1025,Customer 1025,Home Office,Canada,North America,Quebec,New York,Technology,Accessories,USB-C Hub,4,0.1,309.07,17.51,4,2024,11,November,Q4
414,ORD-000414,2023-02-23,2023-02-25,Second Class,CUST-0697,Customer 0697,Corporate,United States,North America,Illinois,New York,Furniture,Tables,Conference Table,8,0.1,2600.91,239.75,2,2023,2,February,Q1
415,ORD-000415,2024-03-19,2024-03-19,Same Day,CUST-1361,Customer 1361,Consumer,Spain,Europe,Catalonia,London,Furniture,Tables,Conference Table,5,0.0,1964.08,274.94,0,2024,3,March,Q1
416,ORD-000416,2024-09-04,2024-09-08,Standard Class,CUST-1211,Customer 1211,Corporate,Spain,Europe,Valencia,Sydney,Office Supplies,Envelopes,Business Envelopes,2,0.25,39.61,-6.6,4,2024,9,September,Q3
417,ORD-000417,2023-09-21,2023-09-24,Second Class,CUST-1946,Customer 1946,Consumer,India,Asia,Delhi,Mumbai,Office Supplies,Binders,Premium Binder,4,0.1,111.95,14.53,3,2023,9,September,Q3
418,ORD-000418,2023-02-22,2023-03-01,Standard Class,CUST-0181,Customer 0181,Corporate,France,Europe,Nouvelle-Aquitaine,Delhi,Technology,Machines,Desktop Computer,5,0.1,5275.71,721.65,7,2023,2,February,Q1
419,ORD-000419,2024-07-25,2024-07-29,Second Class,CUST-0146,Customer 0146,Consumer,Australia,Oceania,New South Wales,Shanghai,Technology,Accessories,USB-C Hub,5,0.05,420.34,51.62,4,2024,7,July,Q3
420,ORD-000420,2024-09-11,2024-09-11,Same Day,CUST-1638,Customer 1638,Home Office,United States,North America,Illinois,Toronto,Office Supplies,Appliances,Printer,6,0.0,2630.63,348.26,0,2024,9,September,Q3
421,ORD-000421,2023-01-05,2023-01-07,Second Class,CUST-1048,Customer 1048,Consumer,India,Asia,Tamil Nadu,London,Office Supplies,Supplies,Office Supplies Kit,7,0.2,348.47,1.04,2,2023,1,January,Q1
422,ORD-000422,2023-04-13,2023-04-17,Standard Class,CUST-1298,Customer 1298,Home Office,Australia,Oceania,New South Wales,Toronto,Furniture,Tables,Conference Table,1,0.05,319.66,48.0,4,2023,4,April,Q2
423,ORD-000423,2023-07-15,2023-07-17,Second Class,CUST-0167,Customer 0167,Home Office,Mexico,North America,Nuevo León,São Paulo,Technology,Machines,Desktop Computer,1,0.1,1001.2,132.81,2,2023,7,July,Q3
424,ORD-000424,2023-12-16,2023-12-18,First Class,CUST-0751,Customer 0751,Consumer,Japan,Asia,Tokyo,Delhi,Technology,Machines,Desktop Computer,5,0.1,4076.68,567.31,2,2023,12,December,Q4
425,ORD-000425,2023-02-16,2023-02-23,Standard Class,CUST-1231,Customer 1231,Home Office,France,Europe,Île-de-France,London,Technology,Accessories,Wireless Keyboard,2,0.1,150.04,3.72,7,2023,2,February,Q1
426,ORD-000426,2024-10-17,2024-10-21,Second Class,CUST-0932,Customer 0932,Corporate,China,Asia,Jiangsu,New York,Technology,Accessories,Wireless Keyboard,1,0.1,63.22,-4.29,4,2024,10,October,Q4
427,ORD-000427,2023-09-26,2023-09-29,Standard Class,CUST-0090,Customer 0090,Consumer,China,Asia,Zhejiang,Toronto,Technology,Machines,Desktop Computer,2,0.0,1892.05,329.41,3,2023,9,September,Q3
428,ORD-000428,2024-01-05,2024-01-09,Standard Class,CUST-1952,Customer 1952,Home Office,Japan,Asia,Osaka,Toronto,Office Supplies,Envelopes,Business Envelopes,5,0.0,103.45,-3.56,4,2024,1,January,Q1
429,ORD-000429,2024-09-27,2024-10-01,Standard Class,CUST-1748,Customer 1748,Home Office,Australia,Oceania,Queensland,London,Furniture,Chairs,Ergonomic Office Chair,1,0.1,277.64,16.12,4,2024,9,September,Q3
430,ORD-000430,2023-04-16,2023-04-18,First Class,CUST-0070,Customer 0070,Corporate,India,Asia,Maharashtra,Bengaluru,Office Supplies,Supplies,Office Supplies Kit,4,0.15,236.47,7.03,2,2023,4,April,Q2
431,ORD-000431,2024-10-31,2024-11-07,Standard Class,CUST-1115,Customer 1115,Consumer,Japan,Asia,Kanagawa,Los Angeles,Technology,Copiers,Laser Copier,1,0.05,856.35,124.58,7,2024,10,October,Q4
432,ORD-000432,2024-10-20,2024-10-27,Standard Class,CUST-1151,Customer 1151,Consumer,Mexico,North America,Jalisco,Los Angeles,Technology,Copiers,Laser Copier,1,0.0,896.63,143.73,7,2024,10,October,Q4
433,ORD-000433,2024-10-18,2024-10-22,Second Class,CUST-1096,Customer 1096,Corporate,United Kingdom,Europe,Wales,Delhi,Office Supplies,Art,Art Set,2,0.0,68.82,-5.58,4,2024,10,October,Q4
434,ORD-000434,2023-04-30,2023-05-04,Second Class,CUST-0807,Customer 0807,Consumer,United Kingdom,Europe,England,Los Angeles,Furniture,Tables,Conference Table,1,0.15,354.53,21.95,4,2023,4,April,Q2
435,ORD-000435,2024-08-26,2024-08-28,First Class,CUST-0086,Customer 0086,Consumer,China,Asia,Zhejiang,Paris,Furniture,Furnishings,Office Desk Lamp,6,0.05,438.83,40.74,2,2024,8,August,Q3
436,ORD-000436,2023-02-27,2023-03-06,Standard Class,CUST-0037,Customer 0037,Consumer,Germany,Europe,Bavaria,Delhi,Office Supplies,Art,Art Set,6,0.0,208.68,13.96,7,2023,2,February,Q1
437,ORD-000437,2023-12-12,2023-12-15,Second Class,CUST-1574,Customer 1574,Consumer,Brazil,South America,Paraná,Toronto,Furniture,Tables,Conference Table,5,0.15,1680.42,69.41,3,2023,12,December,Q4
438,ORD-000438,2024-04-18,2024-04-21,Second Class,CUST-0967,Customer 0967,Consumer,Japan,Asia,Aichi,Bengaluru,Technology,Phones,Smartphone,2,0.0,1140.33,158.94,3,2024,4,April,Q2
439,ORD-000439,2023-04-27,2023-05-01,Second Class,CUST-1993,Customer 1993,Corporate,Brazil,South America,Rio de Janeiro,Shanghai,Office Supplies,Art,Art Set,3,0.1,90.62,-0.21,4,2023,4,April,Q2
440,ORD-000440,2023-05-07,2023-05-11,Standard Class,CUST-1698,Customer 1698,Home Office,Germany,Europe,Saxony,Los Angeles,Office Supplies,Appliances,Printer,1,0.05,382.59,35.51,4,2023,5,May,Q2
441,ORD-000441,2024-01-28,2024-02-02,Standard Class,CUST-1264,Customer 1264,Corporate,India,Asia,Tamil Nadu,Madrid,Office Supplies,Fasteners,Fastener Pack,2,0.25,22.51,-2.1,5,2024,1,January,Q1
442,ORD-000442,2024-10-02,2024-10-05,Standard Class,CUST-0482,Customer 0482,Corporate,Japan,Asia,Aichi,São Paulo,Office Supplies,Paper,Copy Paper,3,0.0,111.52,10.5,3,2024,10,October,Q4
443,ORD-000443,2023-02-27,2023-03-01,Second Class,CUST-1436,Customer 1436,Home Office,Brazil,South America,Rio de Janeiro,Bengaluru,Office Supplies,Art,Art Set,5,0.05,186.19,8.45,2,2023,2,February,Q1
444,ORD-000444,2024-09-25,2024-09-28,Second Class,CUST-1471,Customer 1471,Consumer,Brazil,South America,Paraná,Shanghai,Technology,Copiers,Laser Copier,1,0.25,1007.59,49.34,3,2024,9,September,Q3
445,ORD-000445,2024-05-27,2024-05-27,Same Day,CUST-1481,Customer 1481,Home Office,France,Europe,Nouvelle-Aquitaine,Shanghai,Office Supplies,Paper,Copy Paper,2,0.05,62.01,6.1,0,2024,5,May,Q2
446,ORD-000446,2023-04-06,2023-04-09,Standard Class,CUST-1566,Customer 1566,Consumer,France,Europe,Nouvelle-Aquitaine,Shanghai,Technology,Accessories,USB-C Hub,7,0.1,554.74,37.31,3,2023,4,April,Q2
447,ORD-000447,2024-09-29,2024-10-03,Standard Class,CUST-0230,Customer 0230,Consumer,Germany,Europe,Saxony,New York,Office Supplies,Fasteners,Fastener Pack,3,0.05,39.67,16.18,4,2024,9,September,Q3
448,ORD-000448,2023-04-28,2023-05-02,Second Class,CUST-1065,Customer 1065,Consumer,United States,North America,California,Paris,Office Supplies,Fasteners,Fastener Pack,7,0.0,88.39,-1.51,4,2023,4,April,Q2
449,ORD-000449,2024-07-13,2024-07-17,Standard Class,CUST-1402,Customer 1402,Consumer,Japan,Asia,Tokyo,Los Angeles,Furniture,Tables,Conference Table,10,0.1,3621.65,348.19,4,2024,7,July,Q3
450,ORD-000450,2024-08-23,2024-08-25,First Class,CUST-0735,Customer 0735,Home Office,Mexico,North America,Nuevo León,Melbourne,Office Supplies,Labels,Address Labels,3,0.2,56.78,-11.36,2,2024,8,August,Q3
451,ORD-000451,2024-05-02,2024-05-04,First Class,CUST-1288,Customer 1288,Consumer,India,Asia,Maharashtra,Los Angeles,Office Supplies,Fasteners,Fastener Pack,2,0.05,25.31,1.58,2,2024,5,May,Q2
452,ORD-000452,2023-08-25,2023-08-27,First Class,CUST-1275,Customer 1275,Corporate,France,Europe,Auvergne-Rhône-Alpes,Sydney,Technology,Accessories,USB-C Hub,5,0.1,447.2,39.19,2,2023,8,August,Q3
453,ORD-000453,2023-09-29,2023-10-02,Second Class,CUST-1288,Customer 1288,Corporate,France,Europe,Île-de-France,Los Angeles,Furniture,Chairs,Ergonomic Office Chair,1,0.1,260.12,6.87,3,2023,9,September,Q3
454,ORD-000454,2023-07-08,2023-07-14,Standard Class,CUST-1125,Customer 1125,Corporate,United Kingdom,Europe,Northern Ireland,Shanghai,Office Supplies,Labels,Address Labels,2,0.05,42.66,-0.69,6,2023,7,July,Q3
455,ORD-000455,2024-12-04,2024-12-10,Standard Class,CUST-0974,Customer 0974,Corporate,Japan,Asia,Kanagawa,Bengaluru,Technology,Machines,Desktop Computer,5,0.1,5613.49,768.22,6,2024,12,December,Q4
456,ORD-000456,2024-03-22,2024-03-27,Standard Class,CUST-1033,Customer 1033,Consumer,Mexico,North America,Puebla,Shanghai,Furniture,Chairs,Ergonomic Office Chair,3,0.0,718.32,110.07,5,2024,3,March,Q1
457,ORD-000457,2024-08-03,2024-08-04,First Class,CUST-1259,Customer 1259,Corporate,Japan,Asia,Aichi,Mumbai,Technology,Machines,Desktop Computer,2,0.05,1638.76,272.92,1,2024,8,August,Q3
458,ORD-000458,2023-09-04,2023-09-08,Standard Class,CUST-0866,Customer 0866,Consumer,United Kingdom,Europe,Northern Ireland,Bengaluru,Technology,Phones,Smartphone,4,0.05,2220.08,268.82,4,2023,9,September,Q3
459,ORD-000459,2023-03-17,2023-03-18,First Class,CUST-0153,Customer 0153,Consumer,United States,North America,New York,Sydney,Technology,Machines,Desktop Computer,5,0.2,4242.31,385.67,1,2023,3,March,Q1
460,ORD-000460,2023-06-03,2023-06-07,Standard Class,CUST-0905,Customer 0905,Home Office,Mexico,North America,Nuevo León,Shanghai,Furniture,Chairs,Ergonomic Office Chair,1,0.05,210.29,5.43,4,2023,6,June,Q2
461,ORD-000461,2024-10-17,2024-10-24,Standard Class,CUST-1088,Customer 1088,Consumer,Brazil,South America,Rio de Janeiro,Sydney,Furniture,Bookcases,Office Bookcase,2,0.1,353.04,26.01,7,2024,10,October,Q4
462,ORD-000462,2024-03-10,2024-03-14,Second Class,CUST-1795,Customer 1795,Corporate,United Kingdom,Europe,Scotland,New York,Office Supplies,Paper,Copy Paper,2,0.0,55.58,11.5,4,2024,3,March,Q1
463,ORD-000463,2023-03-27,2023-03-31,Standard Class,CUST-1529,Customer 1529,Consumer,China,Asia,Guangdong,Shanghai,Office Supplies,Labels,Address Labels,2,0.0,38.47,13.49,4,2023,3,March,Q1
464,ORD-000464,2024-11-27,2024-12-04,Standard Class,CUST-0358,Customer 0358,Consumer,India,Asia,Maharashtra,Toronto,Office Supplies,Appliances,Printer,5,0.1,1924.78,169.52,7,2024,11,November,Q4
465,ORD-000465,2023-10-12,2023-10-17,Standard Class,CUST-0480,Customer 0480,Corporate,Brazil,South America,Minas Gerais,Los Angeles,Technology,Copiers,Laser Copier,4,0.15,3501.62,321.58,5,2023,10,October,Q4
466,ORD-000466,2023-08-08,2023-08-08,Same Day,CUST-0539,Customer 0539,Corporate,Mexico,North America,Jalisco,London,Office Supplies,Appliances,Printer,4,0.1,1488.61,130.89,0,2023,8,August,Q3
467,ORD-000467,2023-03-10,2023-03-11,First Class,CUST-1150,Customer 1150,Consumer,China,Asia,Beijing,New York,Office Supplies,Storage,Storage Box,1,0.05,96.87,27.64,1,2023,3,March,Q1
468,ORD-000468,2023-02-16,2023-02-22,Standard Class,CUST-0499,Customer 0499,Corporate,United States,North America,New York,New York,Furniture,Tables,Conference Table,1,0.2,393.04,20.26,6,2023,2,February,Q1
